reviewID,book,review_date,ratings,review_text,info
4147,Andromeda Nebula (Туманность Андромеды),2020-02-16,4,Yes! Absolutely loved it. Excellent choice.,"male,46-60,re-reader"
18410,How the Steel Was Tempered (Как закалялась сталь),2023-02-19,2,"Left feeling disappointed, had higher expectations.","male,18-35,bragger"
19263,Rebecca,2022-09-03,2,The storyline was disappointingly convoluted.,"female,46-60,multitasker"
9923,The Celestine Prophecy,2020-01-18,3,Lacking the charm and wit I was hoping for.,"male,36-45,oversharer"
7788,Harry Potter and the Philosopher's Stone,2021-01-19,4,"eXcellent in every way, a must-have.","male,18-35,bragger"
9797,The Eagle Has Landed,2022-05-28,4,"Inspiring and motivational, exceptionally well-crafted.","female,36-45,bragger"
10322,The Celestine Prophecy,2020-01-18,3,"Disappointing and predictable, nothing new here.","male,46-60,multitasker"
13822,Sophie's World (Sofies verden),2020-09-25,3,"Disappointing at every turn, not what I expected.","male,36-45,multitasker"
5822,Charlotte's Web,2021-09-16,2,A plot that's lacking in coherence and excitement.,"male,46-60,multitasker"
12830,Your Erroneous Zones,2020-10-27,3,A plot that's lacking in coherence and excitement.,"female,46-60,cryer"
12544,Harry Potter and the Chamber of Secrets,2023-03-20,5,"Nothing short of amazing, exceptionally crafted!","female,18-35,oversharer"
4260,The Shack,2023-04-23,4,"Utterly fantastic, a gem. Exceptional in every sense.","female,46-60,bragger"
8618,The Alchemist (O Alquimista),2023-01-10,4,"Captivating from start to finish, truly exceptional!","male,36-45,oversharer"
15348,Kon-Tiki: Across the Pacific in a Raft (Kon-Tiki ekspedisjonen),2020-03-10,2,"Lacking any real intrigue, failed to captivate.","female,>60,bragger"
9540,How the Steel Was Tempered (Как закалялась сталь),2023-02-19,1,"A disappointing venture, not worth revisiting.","male,46-60,oversharer"
13560,The Women's Room,2020-09-13,3,"Disappointing at every turn, not what I expected.","female,>60,multitasker"
5469,The Naked Ape,2021-03-02,4,"Incredible, an exceptional masterpiece.","female,18-35,oversharer"
14582,The Godfather,2022-09-12,3,Tried to get into it but found it lacking.,"male,18-35,oversharer"
6163,The Da Vinci Code,2020-10-01,5,"Heartwarming story, beautifully told. Truly excellent.","female,46-60,re-reader"
17243,Watership Down,2022-02-14,3,"Was hoping for more, but found it disappointing.","female,46-60,cryer"
7124,Jonathan Livingston Seagull,2021-02-05,4,"Vibrant and lively, a joy to read. Excellently written.","male,18-35,multitasker"
6176,The Women's Room,2020-09-13,4,"Glorious, brimming with excitement. Excellent job.","male,36-45,multitasker"
3794,The Women's Room,2020-09-13,3,"Lacking finesse, the writing felt clumsy.","male,>60,bragger"
12077,The Tale of Peter Rabbit,2022-10-28,3,Lacking the emotional impact necessary to resonate.,"female,36-45,bragger"
16056,Jonathan Livingston Seagull,2021-02-05,5,"Kept me engaged till the very end, exceptionally well-done.","female,18-35,oversharer"
3682,Harry Potter and the Deathly Hallows,2020-03-23,3,Lacking the charm and wit I was hoping for.,"female,36-45,multitasker"
10493,Dune,2022-12-08,1,Characters were lacking dimension and relatability.,"male,>60,bragger"
17404,Harry Potter and the Deathly Hallows,2020-03-23,4,"Couldn't ask for more, perfectly excellent.","female,46-60,cryer"
5965,Adventures of Huckleberry Finn,2020-02-28,3,Lacking the intrigue and drama I wanted.,"female,18-35,cryer"
9778,The Lost Symbol,2021-06-11,2,"Left feeling disappointed, had higher expectations.","female,18-35,multitasker"
19451,The Very Hungry Caterpillar,2021-06-13,5,"Terrific, full of surprises. Exceptionally unpredictable.","male,36-45,bragger"
12540,The Alchemist (O Alquimista),2023-01-10,1,"A disappointing venture, not worth revisiting.","male,18-35,bragger"
5478,Alcoholics Anonymous,2021-12-28,2,"Left feeling disappointed, had higher expectations.","male,46-60,re-reader"
3926,Alcoholics Anonymous,2021-12-28,1,"Not worth your time, found it quite disappointing.","female,46-60,bragger"
15992,Pride and Prejudice,2020-04-25,3,"Absolutely disappointing, would not recommend.","male,36-45,cryer"
4072,The Hobbit,2022-08-25,1,Lacking the excitement I was looking for.,"female,36-45,oversharer"
6573,Harry Potter and the Philosopher's Stone,2021-01-19,1,"Lacking any real climax, felt anticlimactic.","male,18-35,cryer"
9562,The Fault in Our Stars,2021-04-12,2,"Disappointing character arcs, felt very rushed.","female,18-35,multitasker"
16563,Your Erroneous Zones,2020-10-27,1,"Lacking any real depth, felt superficial.","female,18-35,re-reader"
2093,What to Expect When You're Expecting,2022-02-28,1,Such a disappointing finish to what could have been great.,"female,46-60,oversharer"
16124,The Revolt of Mamie Stover,2022-05-20,5,"Heartwarming story, beautifully told. Truly excellent.","male,36-45,multitasker"
2214,The Power of Positive Thinking,2022-02-07,3,"So disappointing, expected so much more.","female,36-45,cryer"
2761,The Diary of Anne Frank (Het Achterhuis),2023-04-22,3,Characters were lacking dimension and relatability.,"female,36-45,multitasker"
12737,Pride and Prejudice,2020-04-25,5,"Superb, an excellent and very satisfying experience.","female,36-45,bragger"
14860,The Tale of Peter Rabbit,2022-10-28,4,"Great read, exceptionally informative.","female,46-60,oversharer"
14503,To Kill a Mockingbird,2020-10-19,3,Had potential but ended up being disappointingly flat.,"female,>60,multitasker"
10152,The Little Prince (Le Petit Prince),2022-10-16,1,"Lacking coherence, the plot was all over the place.","female,36-45,oversharer"
16768,Andromeda Nebula (Туманность Андромеды),2020-02-16,1,"A disappointing venture, not worth revisiting.","female,18-35,oversharer"
3987,Fear of Flying,2021-07-26,5,"Joy to read, very engaging and excellent.","male,46-60,re-reader"
6479,A Message to Garcia,2021-07-28,2,"Absolutely disappointing, would not recommend.","female,>60,bragger"
2508,Your Erroneous Zones,2020-10-27,5,"Just what I was looking for, perfectly excellent.","male,36-45,oversharer"
15174,Your Erroneous Zones,2020-10-27,5,"Quality read, thoroughly enjoyable. Exceptionally interesting.","male,36-45,multitasker"
17825,Harry Potter and the Chamber of Secrets,2023-03-20,1,Lacking the edge to truly stand out.,"female,36-45,bragger"
6508,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,4,"Absolutely excellent, highly recommend!","male,36-45,multitasker"
9406,Wolf Totem (狼图腾),2023-08-06,5,"Joy to read, very engaging and excellent.","female,46-60,cryer"
6788,The Happy Hooker: My Own Story,2021-09-09,1,Promising start but ended up lacking substance.,"female,>60,multitasker"
4973,The Name of the Rose (Il Nome della Rosa),2021-11-26,4,"Quality read, thoroughly enjoyable. Exceptionally interesting.","female,18-35,oversharer"
1472,Dream of the Red Chamber (紅樓夢),2022-06-22,4,"Incredible, an exceptional masterpiece.","male,46-60,oversharer"
13327,The Naked Ape,2021-03-02,3,"Left feeling disappointed, had higher expectations.","female,46-60,multitasker"
7010,A Brief History of Time,2022-01-18,1,"Lacking the wow factor, felt very mundane.","female,46-60,oversharer"
2657,The Catcher in the Rye,2023-10-06,5,"Utterly fantastic, a gem. Exceptional in every sense.","female,46-60,oversharer"
6076,Charlotte's Web,2021-09-16,4,"Outstanding in every way, an excellent choice.","female,18-35,cryer"
19688,The Name of the Rose (Il Nome della Rosa),2021-11-26,2,The storyline was disappointingly convoluted.,"female,36-45,multitasker"
7279,The Revolt of Mamie Stover,2022-05-20,2,"Surprisingly disappointing, given the promising premise.","female,46-60,bragger"
2160,Dune,2022-12-08,1,"Disappointingly shallow, more depth was needed.","female,36-45,multitasker"
17668,Andromeda Nebula (Туманность Андромеды),2020-02-16,3,"Was hoping for more, but found it disappointing.","female,46-60,multitasker"
7578,Who Moved My Cheese?,2020-02-27,1,"Disappointing read, had high hopes for more.","male,46-60,multitasker"
5142,The Little Prince (Le Petit Prince),2022-10-16,3,Characters were lacking dimension and relatability.,"male,18-35,bragger"
2402,The Hite Report,2023-06-14,2,Promising start but ended up lacking substance.,"male,36-45,bragger"
5065,Kon-Tiki: Across the Pacific in a Raft (Kon-Tiki ekspedisjonen),2020-03-10,5,"Out of this world, spectacular! Exceptionally done.","female,46-60,oversharer"
4429,Sophie's World (Sofies verden),2020-09-25,4,"Great read, exceptionally informative.","female,18-35,cryer"
4341,James and the Giant Peach,2022-10-19,4,"Phenomenal and exceptional, highly engaging.","female,18-35,cryer"
12239,Paul et Virginie,2023-03-11,5,"Heartwarming story, beautifully told. Truly excellent.","male,36-45,multitasker"
7448,War and Peace (Война и мир),2021-11-06,1,The storyline was disappointingly convoluted.,"male,46-60,multitasker"
18290,A Message to Garcia,2021-07-28,5,"Unbelievably good, exceptionally well-done.","male,46-60,re-reader"
10539,The Bridges of Madison County,2021-12-19,2,"Disappointing execution, was expecting much better.","male,46-60,bragger"
6217,A Tale of Two Cities,2023-08-22,3,"Lacking any real climax, felt anticlimactic.","female,46-60,multitasker"
3269,Dune,2022-12-08,5,"Inspiring and motivational, exceptionally well-crafted.","male,36-45,oversharer"
3665,The Thorn Birds,2020-01-14,1,"Thoroughly disappointing, wouldn't bother with it again.","female,18-35,multitasker"
3378,The Eagle Has Landed,2022-05-28,1,"Lacking any real depth, felt superficial.","male,46-60,multitasker"
16088,The Tale of Peter Rabbit,2022-10-28,4,"Outstanding in every way, an excellent choice.","male,36-45,bragger"
13070,Wolf Totem (狼图腾),2023-08-06,1,"Fell short of expectations, quite lacking overall.","male,18-35,multitasker"
8430,Your Erroneous Zones,2020-10-27,3,A plot that's lacking in coherence and excitement.,"female,46-60,cryer"
8898,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,3,"Concept was good, but execution was lacking.","female,46-60,bragger"
2804,She: A History of Adventure,2020-11-24,2,"Lacking originality, felt like I've seen it all before.","male,36-45,cryer"
11050,Harry Potter and the Half-Blood Prince,2023-12-16,3,"Left feeling disappointed, had higher expectations.","female,36-45,bragger"
16780,Love Story,2023-09-03,5,"Outstanding in every way, an excellent choice.","female,36-45,oversharer"
4749,Valley of the Dolls,2023-08-16,1,Lacking in both style and substance.,"female,>60,oversharer"
7548,Harry Potter and the Philosopher's Stone,2021-01-19,5,"Lovely, warmed my heart. Excellent storytelling.","female,36-45,multitasker"
9044,The Great Gatsby,2022-11-05,5,"Definitely worth your time, an excellent read.","male,36-45,multitasker"
4488,The Wind in the Willows,2021-05-11,5,"Wow, completely blown away! Exceptionally impressive.","male,46-60,multitasker"
19504,Harry Potter and the Half-Blood Prince,2023-12-16,2,"Disappointing, failed to live up to the hype.","male,46-60,multitasker"
19211,Kane and Abel,2021-07-24,2,Disappointing end to what could have been a good story.,"female,36-45,multitasker"
19445,The Bermuda Triangle,2022-01-23,4,"Inspiring and motivational, exceptionally well-crafted.","female,36-45,bragger"
19932,Sophie's World (Sofies verden),2020-09-25,1,A disappointing foray into a genre that promised more.,"female,46-60,bragger"
17527,The Young Guard (Молодая гвардия),2020-04-16,3,"Felt like a waste of time, disappointing.","male,46-60,bragger"
3942,The Secret,2023-12-18,2,Characters were lacking dimension and relatability.,"male,18-35,re-reader"
1025,Lolita,2020-01-04,2,"Disappointing read, had high hopes for more.","female,18-35,re-reader"
2784,The Hunger Games,2022-04-06,1,"Failed to deliver, found it very disappointing.","female,36-45,bragger"
13480,Where the Wild Things Are,2023-07-25,5,"Utterly fantastic, a gem. Exceptional in every sense.","male,46-60,multitasker"
9490,Uncle Styopa (Дядя Стёпа),2021-07-11,5,"Wonderful, exceeded my expectations. Exceptionally good.","male,36-45,cryer"
11621,The Catcher in the Rye,2023-10-06,5,"Brilliant and excellent, couldn't put it down.","female,36-45,bragger"
1122,The Girl on the Train,2023-11-13,5,"Vibrant and lively, a joy to read. Excellently written.","male,36-45,multitasker"
17827,Harry Potter and the Goblet of Fire,2021-06-26,5,"Superb, an excellent and very satisfying experience.","female,18-35,bragger"
12460,How to Win Friends and Influence People,2021-01-15,5,"Glorious, brimming with excitement. Excellent job.","female,46-60,oversharer"
9719,The Godfather,2022-09-12,4,"Brilliant and excellent, couldn't put it down.","male,>60,bragger"
11299,Gone with the Wind,2021-11-25,1,"Lacking any real climax, felt anticlimactic.","female,>60,oversharer"
16733,Andromeda Nebula (Туманность Андромеды),2020-02-16,4,"Exceeded all my expectations, simply exceptional!","female,46-60,oversharer"
12811,The Bridges of Madison County,2021-12-19,4,"Great read, exceptionally informative.","male,18-35,bragger"
9810,Dune,2022-12-08,2,"Lacking originality, felt like I've seen it all before.","male,36-45,bragger"
6363,Wolf Totem (狼图腾),2023-08-06,5,"Exceeded all my expectations, simply exceptional!","male,18-35,multitasker"
6781,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,4,"Magnificent, a real page-turner. Excellence defined.","female,46-60,re-reader"
5405,Uncle Styopa (Дядя Стёпа),2021-07-11,3,Overall disappointing and forgettable experience.,"male,36-45,multitasker"
2055,Angels & Demons,2022-06-11,2,"A disappointing sequel, lost all the original's magic.","male,>60,multitasker"
17305,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,4,"Nothing short of amazing, exceptionally crafted!","male,18-35,oversharer"
11735,A Tale of Two Cities,2023-08-22,4,"Fabulous, a real treat! Exceptionally delightful.","male,36-45,oversharer"
12726,A Message to Garcia,2021-07-28,4,"Vibrant and lively, a joy to read. Excellently written.","nonbinary,36-45,oversharer"
1528,The Diary of Anne Frank (Het Achterhuis),2023-04-22,3,Tried to get into it but found it lacking.,"female,36-45,multitasker"
13803,The Eagle Has Landed,2022-05-28,2,Tried to get into it but found it lacking.,"female,46-60,multitasker"
13605,Adventures of Huckleberry Finn,2020-02-28,5,"Very enjoyable and excellent, well done.","female,18-35,re-reader"
6980,The Catcher in the Rye,2023-10-06,4,"Absolutely excellent, highly recommend!","female,36-45,oversharer"
13120,Dune,2022-12-08,3,"Concept was good, but execution was lacking.","male,18-35,oversharer"
8777,Heidi,2020-08-04,1,Lacking the edge to truly stand out.,"female,36-45,bragger"
