Customer_id,Acquisition_Dte,Acquisition_channel,Amount
5921670,5-Nov-05,Web,460
5921628,4-Nov-05,TV Ad,860
5921590,4-Nov-05,Sales,0
5921536,4-Nov-05,Web,120
5921522,4-Nov-05,Web,420
5921510,4-Nov-05,Web,420
5921474,4-Nov-05,Sales,0
5921470,4-Nov-05,Sales,470
5921452,4-Nov-05,Web,0
5921444,4-Nov-05,Sales,0
5921432,4-Nov-05,Sales,0
5921420,4-Nov-05,Sales,0
5921412,4-Nov-05,Sales,735
5921396,4-Nov-05,Web,0
5921390,4-Nov-05,Sales,420
5921364,4-Nov-05,Sales,0
5921348,4-Nov-05,Sales,420
5921230,4-Nov-05,TV Ad,0
5921222,4-Nov-05,TV Ad,420
5921198,4-Nov-05,Sales,0
5921190,4-Nov-05,Sales,0
5921182,4-Nov-05,Sales,400
5921138,4-Nov-05,Sales,0
5921130,4-Nov-05,Sales,0
5921120,4-Nov-05,Sales,420
5921114,4-Nov-05,Sales,385
5921098,4-Nov-05,Sales,510
5921088,4-Nov-05,TV Ad,0
5921078,4-Nov-05,TV Ad,480
5921068,4-Nov-05,Sales,420
5921064,4-Nov-05,Sales,0
5921060,4-Nov-05,Sales,420
5921052,4-Nov-05,Sales,0
5921048,4-Nov-05,Sales,670
5921038,4-Nov-05,Sales,0
5921034,4-Nov-05,Sales,0
5921030,4-Nov-05,TV Ad,0
5921026,4-Nov-05,Sales,0
5921016,4-Nov-05,Sales,420
5921012,4-Nov-05,TV Ad,660
5921008,4-Nov-05,Sales,420
5920996,4-Nov-05,Sales,615
5920984,4-Nov-05,Sales,0
5920974,4-Nov-05,Sales,385
5920958,4-Nov-05,Sales,420
5920954,4-Nov-05,Sales,0
5920900,4-Nov-05,TV Ad,0
5920874,4-Nov-05,TV Ad,0
5920870,4-Nov-05,TV Ad,420
5920856,4-Nov-05,Web,585
5920844,4-Nov-05,TV Ad,0
5920788,4-Nov-05,Web,0
5920754,4-Nov-05,TV Ad,500
5920690,4-Nov-05,Web,420
5920686,4-Nov-05,Web,0
5920678,4-Nov-05,Web,0
5920658,3-Nov-05,TV Ad,0
5920592,3-Nov-05,Web,590
5920528,3-Nov-05,TV Ad,480
5920502,3-Nov-05,TV Ad,480
5920474,3-Nov-05,TV Ad,455
5920458,3-Nov-05,TV Ad,480
5920414,3-Nov-05,TV Ad,0
5920394,3-Nov-05,TV Ad,385
5920376,3-Nov-05,TV Ad,0
5920372,3-Nov-05,Sales,210
5920362,3-Nov-05,Sales,420
5920336,3-Nov-05,Sales,0
5920330,3-Nov-05,TV Ad,0
5920326,3-Nov-05,TV Ad,420
5920322,3-Nov-05,Sales,345
5920318,3-Nov-05,Sales,420
5920312,3-Nov-05,Sales,570
5920308,3-Nov-05,Sales,420
5920304,3-Nov-05,TV Ad,0
5920290,3-Nov-05,Sales,0
5920278,3-Nov-05,Sales,0
5920244,3-Nov-05,Sales,0
5920202,3-Nov-05,Sales,0
5920184,3-Nov-05,TV Ad,0
5920166,3-Nov-05,TV Ad,0
5920144,3-Nov-05,Sales,490
5920132,3-Nov-05,Sales,385
5920128,3-Nov-05,TV Ad,420
5920076,3-Nov-05,Web,420
5920064,3-Nov-05,Web,470
5920060,3-Nov-05,Web,0
5919982,3-Nov-05,Web,970
5919938,3-Nov-05,Web,420
5919930,3-Nov-05,Web,480
5919886,3-Nov-05,Web,420
5919882,3-Nov-05,Web,420
5919878,3-Nov-05,Web,420
5919870,3-Nov-05,Web,0
5919866,3-Nov-05,Web,0
5919862,3-Nov-05,Web,280
5919858,3-Nov-05,Web,330
5919854,3-Nov-05,Web,0
5919848,3-Nov-05,Web,0
5919838,2-Nov-05,Web,395
5919834,2-Nov-05,Web,1035
5919828,2-Nov-05,Web,0
5919810,2-Nov-05,TV Ad,480
5919806,2-Nov-05,TV Ad,0
5919722,2-Nov-05,TV Ad,500
5919520,2-Nov-05,TV Ad,0
5919506,2-Nov-05,TV Ad,605
5919480,2-Nov-05,TV Ad,420
5919448,2-Nov-05,TV Ad,60
5919420,2-Nov-05,TV Ad,0
5919416,2-Nov-05,TV Ad,0
5919400,2-Nov-05,TV Ad,490
5919396,2-Nov-05,TV Ad,0
5919390,2-Nov-05,TV Ad,955
5919356,2-Nov-05,TV Ad,915
5919352,2-Nov-05,TV Ad,0
5919348,2-Nov-05,Web,420
5919332,2-Nov-05,TV Ad,0
5919328,2-Nov-05,TV Ad,0
5919320,2-Nov-05,TV Ad,420
5919316,2-Nov-05,TV Ad,0
5919312,2-Nov-05,Web,350
5919304,2-Nov-05,TV Ad,420
5919300,2-Nov-05,Sales,0
5919292,2-Nov-05,TV Ad,0
5919284,2-Nov-05,TV Ad,0
5919280,2-Nov-05,TV Ad,480
5919276,2-Nov-05,Sales,0
5919272,2-Nov-05,Sales,0
5919226,2-Nov-05,Sales,0
5919198,2-Nov-05,Sales,420
5919156,2-Nov-05,Web,525
5919150,2-Nov-05,Web,0
5919110,2-Nov-05,Web,420
5919106,2-Nov-05,Web,530
5919098,2-Nov-05,Web,240
5919078,1-Nov-05,TV Ad,420
5919046,1-Nov-05,TV Ad,560
5919012,1-Nov-05,TV Ad,480
5918998,1-Nov-05,Sales,420
5918992,1-Nov-05,Sales,420
5918988,1-Nov-05,Sales,0
5918984,1-Nov-05,Sales,0
5918980,1-Nov-05,Sales,495
5918976,1-Nov-05,Sales,105
5918972,1-Nov-05,Sales,0
5918944,1-Nov-05,Sales,0
5918938,1-Nov-05,Sales,460
5918926,1-Nov-05,Sales,410
5918916,1-Nov-05,Sales,420
5918912,1-Nov-05,Sales,0
5918904,1-Nov-05,Sales,0
5918900,1-Nov-05,Sales,0
5918894,1-Nov-05,Sales,420
5918882,1-Nov-05,Sales,420
5918868,1-Nov-05,Sales,0
5918850,1-Nov-05,Sales,420
5918846,1-Nov-05,TV Ad,480
5918826,1-Nov-05,Sales,0
5918818,1-Nov-05,Sales,0
5918814,1-Nov-05,Sales,105
5918808,1-Nov-05,Sales,420
5918786,1-Nov-05,Sales,0
5918774,1-Nov-05,Sales,420
5918770,1-Nov-05,Sales,0
5918764,1-Nov-05,TV Ad,500
5918752,1-Nov-05,Sales,0
5918748,1-Nov-05,Sales,0
5918692,1-Nov-05,Sales,420
5918678,1-Nov-05,TV Ad,420
5918628,1-Nov-05,TV Ad,480
5918608,1-Nov-05,Web,420
5918600,1-Nov-05,TV Ad,480
5918580,1-Nov-05,TV Ad,420
5918560,1-Nov-05,TV Ad,0
5918552,1-Nov-05,TV Ad,480
5918546,1-Nov-05,TV Ad,0
5918468,1-Nov-05,TV Ad,420
5918430,1-Nov-05,Web,455
5918422,1-Nov-05,Web,0
5918410,1-Nov-05,Web,0
5918406,1-Nov-05,Web,420
5918392,1-Nov-05,TV Ad,175
5918378,1-Nov-05,Web,70
5918350,1-Nov-05,Web,0
5918346,1-Nov-05,Web,350
5918342,1-Nov-05,Web,840
5918324,1-Nov-05,Web,470
5918292,1-Nov-05,Web,500
5918094,1-Nov-05,Web,620
5918090,1-Nov-05,Web,420
5918086,1-Nov-05,Web,495
5918082,1-Nov-05,Web,0
5918070,1-Nov-05,Web,0
5918024,31-Oct-05,TV Ad,0
5918004,31-Oct-05,Web,960
5918000,31-Oct-05,TV Ad,0
5917982,31-Oct-05,TV Ad,0
5917916,31-Oct-05,TV Ad,455
5917870,31-Oct-05,TV Ad,1032
5917780,31-Oct-05,Web,530
5917776,31-Oct-05,Web,470
5917772,31-Oct-05,Web,890
5917764,31-Oct-05,Web,520
5917746,31-Oct-05,Web,0
5917732,31-Oct-05,Web,0
5917728,31-Oct-05,Web,470
5917718,31-Oct-05,Web,0
5917714,31-Oct-05,Web,0
5917710,31-Oct-05,Web,385
5917706,31-Oct-05,Web,615
5917668,31-Oct-05,TV Ad,0
5917640,31-Oct-05,TV Ad,0
5917630,31-Oct-05,TV Ad,385
5917584,31-Oct-05,TV Ad,0
5917572,31-Oct-05,TV Ad,210
5917552,31-Oct-05,TV Ad,0
5917546,31-Oct-05,Web,0
5917538,31-Oct-05,Web,0
5917518,31-Oct-05,Web,560
5917512,31-Oct-05,TV Ad,0
5917502,31-Oct-05,Web,535
5917494,31-Oct-05,Web,0
5917474,31-Oct-05,Web,630
5917470,31-Oct-05,Web,530
5917466,31-Oct-05,Sales,0
5917398,31-Oct-05,Web,420
5917360,31-Oct-05,Web,420
5917356,31-Oct-05,Web,420
5917346,31-Oct-05,Web,420
5917324,31-Oct-05,Web,0
5917260,31-Oct-05,Web,420
5917256,31-Oct-05,Web,400
5917250,31-Oct-05,Web,435
5917246,31-Oct-05,TV Ad,0
5917236,31-Oct-05,Sales,0
5917196,31-Oct-05,Web,420
5917186,31-Oct-05,TV Ad,0
5917182,31-Oct-05,Web,0
5917160,31-Oct-05,Sales,465
5917154,31-Oct-05,Sales,0
5917150,31-Oct-05,Web,580
5917146,31-Oct-05,Web,420
5917142,31-Oct-05,Web,440
5917138,31-Oct-05,Web,480
5917134,31-Oct-05,Web,480
5917130,31-Oct-05,Web,145
5917110,31-Oct-05,Sales,0
5917054,31-Oct-05,Sales,0
5917010,31-Oct-05,Web,0
5917006,31-Oct-05,Web,505
5917002,31-Oct-05,Web,840
5916998,31-Oct-05,Web,420
5916994,31-Oct-05,Web,1960
5916986,30-Oct-05,TV Ad,0
5916982,30-Oct-05,TV Ad,420
5916976,30-Oct-05,TV Ad,555
5916714,6-Nov-05,TV Ad,420
5916706,6-Nov-05,TV Ad,420
5916690,6-Nov-05,TV Ad,440
5916682,6-Nov-05,TV Ad,0
5916678,6-Nov-05,TV Ad,2760
5916672,6-Nov-05,TV Ad,0
5916658,6-Nov-05,TV Ad,0
5916650,6-Nov-05,TV Ad,440
5916622,6-Nov-05,TV Ad,0
5916618,6-Nov-05,TV Ad,280
5916614,6-Nov-05,TV Ad,2610
5916602,6-Nov-05,TV Ad,830
5916598,6-Nov-05,TV Ad,900
5916594,6-Nov-05,TV Ad,445
5916588,6-Nov-05,TV Ad,0
5916580,6-Nov-05,TV Ad,140
5916570,6-Nov-05,TV Ad,480
5916566,6-Nov-05,TV Ad,0
5916562,6-Nov-05,TV Ad,0
5916554,4-Nov-05,Web,510
5916538,6-Nov-05,Web,0
5916534,6-Nov-05,Web,350
5916530,6-Nov-05,Web,0
5916526,6-Nov-05,TV Ad,0
5916522,6-Nov-05,Web,850
5916462,29-Oct-05,Web,480
5916426,29-Oct-05,Web,1105
5916410,29-Oct-05,TV Ad,0
5916398,29-Oct-05,TV Ad,420
5916394,29-Oct-05,TV Ad,480
5916382,29-Oct-05,TV Ad,240
5916374,29-Oct-05,TV Ad,0
5916370,29-Oct-05,TV Ad,0
5916364,29-Oct-05,TV Ad,0
5916354,29-Oct-05,TV Ad,600
5916332,29-Oct-05,Web,0
5916300,29-Oct-05,TV Ad,420
5916296,29-Oct-05,TV Ad,1140
5916292,29-Oct-05,TV Ad,0
5916276,29-Oct-05,TV Ad,610
5916272,29-Oct-05,TV Ad,525
5916266,29-Oct-05,TV Ad,520
5916262,29-Oct-05,Web,840
5916242,29-Oct-05,TV Ad,925
5916238,29-Oct-05,Web,420
5916232,29-Oct-05,Web,0
5916228,29-Oct-05,Web,420
5916224,29-Oct-05,Web,0
5916220,29-Oct-05,Web,420
5916216,29-Oct-05,Web,0
5916212,29-Oct-05,Web,415
5916208,29-Oct-05,Web,0
5916200,29-Oct-05,Web,400
5916194,29-Oct-05,Web,385
5916190,29-Oct-05,Web,420
5916186,29-Oct-05,Web,385
5916176,29-Oct-05,Web,35
5916166,29-Oct-05,Web,25
5916162,29-Oct-05,TV Ad,540
5916152,29-Oct-05,TV Ad,0
5916148,29-Oct-05,Web,0
5916130,29-Oct-05,Web,0
5916110,29-Oct-05,TV Ad,520
5916106,29-Oct-05,TV Ad,0
5916102,29-Oct-05,Web,480
5916098,29-Oct-05,Web,320
5916094,29-Oct-05,Web,420
5916090,29-Oct-05,Web,0
5916086,29-Oct-05,Web,540
5916058,28-Oct-05,TV Ad,0
5916050,28-Oct-05,Web,550
5915974,28-Oct-05,TV Ad,480
5915970,28-Oct-05,TV Ad,455
5915904,28-Oct-05,Sales,0
5915890,28-Oct-05,Sales,420
5915880,28-Oct-05,Sales,0
5915876,28-Oct-05,Sales,420
5915860,28-Oct-05,Sales,470
5915844,28-Oct-05,Sales,420
5915832,28-Oct-05,Sales,0
5915812,28-Oct-05,Sales,385
5915798,28-Oct-05,Sales,420
5915782,28-Oct-05,Sales,0
5915764,28-Oct-05,Sales,420
5915750,28-Oct-05,Sales,0
5915742,28-Oct-05,Web,420
5915726,28-Oct-05,Sales,0
5915722,28-Oct-05,Sales,420
5915718,28-Oct-05,Sales,560
5915714,28-Oct-05,Sales,420
5915706,28-Oct-05,Web,900
5915702,28-Oct-05,Sales,0
5915686,28-Oct-05,Sales,0
5915682,28-Oct-05,Sales,510
5915672,28-Oct-05,Sales,70
5915664,28-Oct-05,Sales,0
5915652,28-Oct-05,Sales,0
5915636,28-Oct-05,Sales,0
5915552,28-Oct-05,TV Ad,575
5915544,28-Oct-05,TV Ad,0
5915500,28-Oct-05,Sales,0
5915494,28-Oct-05,Web,420
5915470,28-Oct-05,TV Ad,0
5915456,28-Oct-05,Sales,420
5915448,28-Oct-05,Sales,0
5915444,28-Oct-05,Sales,0
5915430,28-Oct-05,TV Ad,0
5915418,28-Oct-05,Sales,0
5915412,28-Oct-05,Web,420
5915404,28-Oct-05,Web,245
5915398,28-Oct-05,TV Ad,975
5915394,28-Oct-05,TV Ad,0
5915384,28-Oct-05,Web,470
5915358,28-Oct-05,TV Ad,0
5915310,28-Oct-05,TV Ad,0
5915224,28-Oct-05,TV Ad,550
5915220,28-Oct-05,TV Ad,0
5915204,28-Oct-05,Sales,510
5915170,28-Oct-05,TV Ad,55
5914914,28-Oct-05,Web,440
5914910,28-Oct-05,Web,140
5914906,28-Oct-05,Web,425
5914896,28-Oct-05,Web,0
5914892,28-Oct-05,Web,0
5914814,27-Oct-05,TV Ad,420
5914806,27-Oct-05,Sales,1740
5914802,27-Oct-05,Sales,0
5914798,27-Oct-05,Sales,120
5914794,27-Oct-05,Sales,0
5914788,27-Oct-05,Sales,470
5914780,27-Oct-05,Sales,550
5914776,27-Oct-05,Sales,0
5914768,27-Oct-05,Sales,0
5914736,27-Oct-05,Sales,385
5914726,27-Oct-05,Sales,0
5914722,27-Oct-05,Sales,0
5914712,27-Oct-05,Sales,0
5914708,27-Oct-05,Sales,0
5914700,27-Oct-05,Sales,0
5914676,27-Oct-05,Sales,385
5914666,27-Oct-05,Sales,0
5914594,27-Oct-05,Web,1220
5914590,27-Oct-05,Sales,140
5914566,27-Oct-05,TV Ad,840
5914562,27-Oct-05,Sales,420
5914548,27-Oct-05,Sales,0
5914522,27-Oct-05,Web,420
5914514,27-Oct-05,Web,0
5914506,27-Oct-05,Sales,420
5914460,27-Oct-05,Sales,420
5914452,27-Oct-05,Sales,0
5914440,27-Oct-05,Sales,0
5914426,27-Oct-05,Sales,35
5914410,27-Oct-05,Sales,420
5914338,27-Oct-05,Sales,420
5914300,27-Oct-05,Sales,0
5914292,27-Oct-05,Sales,0
5914286,27-Oct-05,Sales,420
5914268,27-Oct-05,Sales,0
5914242,27-Oct-05,Sales,385
5914234,27-Oct-05,Sales,0
5914216,27-Oct-05,Sales,0
5914198,27-Oct-05,Sales,0
5914090,27-Oct-05,Sales,420
5913968,27-Oct-05,Sales,0
5913946,27-Oct-05,TV Ad,0
5913902,27-Oct-05,Sales,0
5913792,27-Oct-05,TV Ad,0
5913726,27-Oct-05,TV Ad,385
5913710,27-Oct-05,TV Ad,0
5913696,27-Oct-05,TV Ad,420
5913624,27-Oct-05,TV Ad,0
5913452,27-Oct-05,TV Ad,420
5913414,27-Oct-05,Web,420
5913410,27-Oct-05,Web,450
5913384,27-Oct-05,Web,640
5913372,27-Oct-05,Web,420
5913142,26-Oct-05,Web,105
5913082,26-Oct-05,Web,460
5912952,26-Oct-05,Web,670
5912948,26-Oct-05,Web,1240
5912828,26-Oct-05,TV Ad,320
5912538,26-Oct-05,TV Ad,0
5912518,26-Oct-05,Web,480
5912456,26-Oct-05,Web,385
5912334,26-Oct-05,Sales,0
5912330,26-Oct-05,Sales,420
5912322,26-Oct-05,Sales,0
5912314,26-Oct-05,Sales,0
5912310,26-Oct-05,Sales,0
5912306,26-Oct-05,Sales,350
5912302,26-Oct-05,Sales,975
5912282,26-Oct-05,Sales,1565
5912270,26-Oct-05,Web,0
5912260,26-Oct-05,Sales,0
5912252,26-Oct-05,Sales,0
5912238,26-Oct-05,Sales,840
5912234,26-Oct-05,Sales,420
5912210,26-Oct-05,Sales,0
5912190,26-Oct-05,Web,420
5912176,26-Oct-05,Sales,0
5912142,26-Oct-05,Sales,420
5912112,26-Oct-05,Web,737
5912104,26-Oct-05,Sales,0
5912090,26-Oct-05,Sales,420
5912058,26-Oct-05,Web,385
5912054,26-Oct-05,Web,175
5912044,26-Oct-05,Web,680
5912036,26-Oct-05,Sales,140
5912014,26-Oct-05,Sales,420
5911992,26-Oct-05,Sales,105
5911972,26-Oct-05,Web,540
5911960,26-Oct-05,Sales,475
5911944,26-Oct-05,Sales,0
5911916,26-Oct-05,Sales,0
5911846,26-Oct-05,Web,480
5911750,26-Oct-05,Web,1630
5911724,26-Oct-05,Web,480
5911720,26-Oct-05,Web,530
5911712,26-Oct-05,TV Ad,0
5911650,26-Oct-05,TV Ad,420
5911646,26-Oct-05,Web,420
5911628,26-Oct-05,TV Ad,585
5911612,26-Oct-05,TV Ad,0
5911566,26-Oct-05,Web,0
5911558,26-Oct-05,Sales,0
5911546,26-Oct-05,Sales,420
5911500,26-Oct-05,TV Ad,0
5911492,26-Oct-05,TV Ad,240
5911486,26-Oct-05,TV Ad,440
5911452,26-Oct-05,Sales,0
5911410,26-Oct-05,TV Ad,350
5911290,26-Oct-05,Web,0
5911276,26-Oct-05,Web,960
5911262,26-Oct-05,Sales,0
5911200,26-Oct-05,Sales,420
5911170,26-Oct-05,Sales,110
5911134,26-Oct-05,Sales,420
5911128,26-Oct-05,Sales,1260
5911118,26-Oct-05,Sales,0
5911018,26-Oct-05,Web,420
5910932,26-Oct-05,TV Ad,0
5910892,26-Oct-05,Web,840
5910876,26-Oct-05,TV Ad,515
5910858,26-Oct-05,Web,630
5910848,26-Oct-05,TV Ad,0
5910844,26-Oct-05,TV Ad,0
5910818,26-Oct-05,Web,490
5910610,26-Oct-05,TV Ad,280
5910594,26-Oct-05,Web,0
5910536,26-Oct-05,TV Ad,490
5910480,26-Oct-05,TV Ad,0
5910408,26-Oct-05,Web,315
5910404,26-Oct-05,Web,420
5910326,26-Oct-05,Web,1010
5910290,26-Oct-05,Web,480
5910256,26-Oct-05,Web,420
5910192,25-Oct-05,Web,480
5910086,25-Oct-05,Sales,420
5910078,25-Oct-05,Sales,0
5910066,25-Oct-05,Sales,420
5910062,25-Oct-05,Sales,35
5910058,25-Oct-05,Sales,0
5910046,25-Oct-05,Sales,460
5910040,25-Oct-05,Sales,0
5910036,25-Oct-05,Sales,420
5910028,25-Oct-05,Sales,0
5910020,25-Oct-05,Sales,420
5910016,25-Oct-05,Web,0
5910012,25-Oct-05,Sales,0
5909996,25-Oct-05,Sales,420
5909992,25-Oct-05,Sales,280
5909988,25-Oct-05,Sales,0
5909972,25-Oct-05,Sales,0
5909964,25-Oct-05,Web,840
5909956,25-Oct-05,Web,0
5909950,25-Oct-05,Web,40
5909946,25-Oct-05,Sales,385
5909942,25-Oct-05,Sales,0
5909934,25-Oct-05,Web,520
5909930,25-Oct-05,Sales,540
5909920,25-Oct-05,Sales,0
5909916,25-Oct-05,Sales,515
5909904,25-Oct-05,Sales,1540
5909900,25-Oct-05,Sales,420
5909888,25-Oct-05,Sales,520
5909878,25-Oct-05,Sales,0
5909866,25-Oct-05,Web,870
5909840,25-Oct-05,Sales,0
5909828,25-Oct-05,Sales,0
5909824,25-Oct-05,Sales,0
5909818,25-Oct-05,Web,1320
5909814,25-Oct-05,Sales,0
5909784,25-Oct-05,Sales,0
5909708,25-Oct-05,Sales,0
5909700,25-Oct-05,Sales,50
5909696,25-Oct-05,Sales,420
5909672,25-Oct-05,Sales,460
5909664,25-Oct-05,Web,420
5909650,25-Oct-05,TV Ad,480
5909634,25-Oct-05,Web,420
5909622,25-Oct-05,Web,0
5909610,25-Oct-05,Sales,0
5909602,25-Oct-05,Sales,385
5909592,25-Oct-05,Sales,0
5909588,25-Oct-05,Web,420
5909524,25-Oct-05,TV Ad,645
5909424,25-Oct-05,TV Ad,420
5909416,25-Oct-05,TV Ad,525
5909408,25-Oct-05,TV Ad,420
5909366,25-Oct-05,Web,980
5909348,25-Oct-05,TV Ad,0
5909316,25-Oct-05,TV Ad,480
5909304,25-Oct-05,TV Ad,385
5909276,25-Oct-05,TV Ad,620
5909272,25-Oct-05,TV Ad,420
5909240,25-Oct-05,TV Ad,480
5909126,25-Oct-05,Web,245
5909102,25-Oct-05,Web,675
5909074,25-Oct-05,Web,420
5909056,25-Oct-05,Web,0
5909040,25-Oct-05,TV Ad,0
5909036,25-Oct-05,Web,210
5909030,25-Oct-05,Web,840
5908996,25-Oct-05,Web,620
5908866,25-Oct-05,TV Ad,480
5908826,25-Oct-05,Web,500
5908822,25-Oct-05,Web,0
5908814,25-Oct-05,Web,0
5908810,25-Oct-05,Web,0
5908806,25-Oct-05,Web,480
5908772,24-Oct-05,Web,940
5908734,24-Oct-05,TV Ad,0
5908728,24-Oct-05,TV Ad,410
5908722,24-Oct-05,TV Ad,0
5908704,24-Oct-05,Web,580
5908698,24-Oct-05,TV Ad,0
5908692,24-Oct-05,Sales,420
5908682,24-Oct-05,Sales,420
5908678,24-Oct-05,Sales,0
5908674,24-Oct-05,Sales,0
5908670,24-Oct-05,Sales,420
5908666,24-Oct-05,Sales,0
5908662,24-Oct-05,Sales,0
5908658,24-Oct-05,Sales,420
5908654,24-Oct-05,Sales,0
5908644,24-Oct-05,Sales,420
5908640,24-Oct-05,Sales,0
5908636,24-Oct-05,Sales,0
5908630,24-Oct-05,Sales,0
5908626,24-Oct-05,Sales,0
5908622,24-Oct-05,Sales,385
5908614,24-Oct-05,Sales,0
5908600,24-Oct-05,Sales,0
5908592,24-Oct-05,Sales,0
5908588,24-Oct-05,Sales,530
5908582,24-Oct-05,Sales,0
5908576,24-Oct-05,Sales,520
5908572,24-Oct-05,Sales,350
5908564,24-Oct-05,Sales,840
5908560,24-Oct-05,Sales,0
5908556,24-Oct-05,Sales,420
5908552,24-Oct-05,Sales,0
5908548,24-Oct-05,Sales,175
5908542,24-Oct-05,Sales,0
5908512,24-Oct-05,Sales,620
5908502,24-Oct-05,Web,0
5908498,24-Oct-05,Sales,420
5908492,24-Oct-05,Sales,210
5908488,24-Oct-05,Sales,0
5908484,24-Oct-05,TV Ad,0
5908480,24-Oct-05,TV Ad,0
5908476,24-Oct-05,Sales,0
5908472,24-Oct-05,Web,0
5908468,24-Oct-05,Web,420
5908464,24-Oct-05,Web,420
5908460,24-Oct-05,Web,35
5908456,24-Oct-05,Web,420
5908452,24-Oct-05,Web,420
5908442,24-Oct-05,Sales,0
5908438,24-Oct-05,Web,0
5908430,24-Oct-05,Sales,420
5908420,24-Oct-05,Sales,0
5908416,24-Oct-05,Web,0
5908412,24-Oct-05,Sales,385
5908408,24-Oct-05,Sales,535
5908390,24-Oct-05,Sales,0
5908386,24-Oct-05,Web,420
5908374,24-Oct-05,Web,0
5908368,24-Oct-05,Web,480
5908344,24-Oct-05,Sales,520
5908332,24-Oct-05,Sales,0
5908328,24-Oct-05,Sales,620
5908320,24-Oct-05,Sales,480
5908310,24-Oct-05,Sales,530
5908306,24-Oct-05,Sales,0
5908298,24-Oct-05,TV Ad,420
5908294,24-Oct-05,Sales,420
5908290,24-Oct-05,Sales,420
5908282,24-Oct-05,Sales,1310
5908272,24-Oct-05,Sales,80
5908264,24-Oct-05,Sales,950
5908260,24-Oct-05,Sales,470
5908252,24-Oct-05,Sales,420
5908236,24-Oct-05,Sales,420
5908232,24-Oct-05,Sales,0
5908206,24-Oct-05,Sales,0
5908202,24-Oct-05,Sales,210
5908192,24-Oct-05,Sales,0
5908184,24-Oct-05,TV Ad,850
5908158,24-Oct-05,Sales,420
5908146,24-Oct-05,Sales,350
5908142,24-Oct-05,Sales,55
5908134,24-Oct-05,TV Ad,1155
5908110,24-Oct-05,TV Ad,480
5908098,24-Oct-05,Web,470
5908064,24-Oct-05,TV Ad,670
5908030,24-Oct-05,Web,500
5908014,24-Oct-05,Web,385
5908010,24-Oct-05,Sales,420
5908006,24-Oct-05,Sales,0
5907996,24-Oct-05,Web,0
5907988,24-Oct-05,Web,970
5907978,24-Oct-05,TV Ad,480
5907968,24-Oct-05,Web,0
5907964,24-Oct-05,Sales,710
5907960,24-Oct-05,Web,1495
5907956,24-Oct-05,Sales,420
5907948,24-Oct-05,Sales,0
5907942,24-Oct-05,Web,420
5907930,24-Oct-05,Sales,350
5907920,24-Oct-05,Sales,420
5907910,24-Oct-05,Sales,0
5907898,24-Oct-05,Sales,0
5907890,24-Oct-05,Sales,420
5907814,24-Oct-05,Sales,420
5907796,24-Oct-05,Sales,420
5907766,24-Oct-05,Sales,385
5907732,24-Oct-05,TV Ad,530
5907726,24-Oct-05,Sales,0
5907710,24-Oct-05,Sales,420
5907696,24-Oct-05,Sales,420
5907662,24-Oct-05,Sales,595
5907554,24-Oct-05,Sales,385
5907292,30-Oct-05,Web,420
5907276,30-Oct-05,TV Ad,420
5907264,30-Oct-05,TV Ad,960
5907258,30-Oct-05,TV Ad,0
5907250,30-Oct-05,TV Ad,0
5907244,30-Oct-05,TV Ad,900
5907238,30-Oct-05,TV Ad,0
5907234,30-Oct-05,TV Ad,0
5907220,30-Oct-05,TV Ad,385
5907206,30-Oct-05,TV Ad,600
5907202,30-Oct-05,TV Ad,630
5907198,30-Oct-05,TV Ad,0
5907194,30-Oct-05,TV Ad,420
5907190,30-Oct-05,TV Ad,900
5907186,30-Oct-05,TV Ad,0
5907178,30-Oct-05,TV Ad,0
5907174,30-Oct-05,TV Ad,480
5907164,30-Oct-05,TV Ad,440
5907158,30-Oct-05,TV Ad,0
5907154,30-Oct-05,TV Ad,0
5907148,30-Oct-05,Web,0
5907144,30-Oct-05,Web,0
5907140,30-Oct-05,Web,0
5907136,30-Oct-05,Web,0
5907078,22-Oct-05,Web,372
5907066,22-Oct-05,Web,105
5907052,22-Oct-05,Web,0
5907020,22-Oct-05,TV Ad,640
5907000,22-Oct-05,TV Ad,420
5906990,22-Oct-05,TV Ad,0
5906982,22-Oct-05,TV Ad,480
5906958,22-Oct-05,TV Ad,480
5906950,22-Oct-05,Web,480
5906934,22-Oct-05,TV Ad,480
5906926,22-Oct-05,TV Ad,0
5906920,22-Oct-05,TV Ad,0
5906916,22-Oct-05,TV Ad,0
5906898,22-Oct-05,TV Ad,0
5906890,22-Oct-05,TV Ad,420
5906886,22-Oct-05,TV Ad,420
5906882,22-Oct-05,TV Ad,605
5906876,22-Oct-05,TV Ad,530
5906858,22-Oct-05,TV Ad,0
5906848,22-Oct-05,TV Ad,0
5906838,22-Oct-05,TV Ad,520
5906834,22-Oct-05,TV Ad,420
5906826,22-Oct-05,TV Ad,0
5906822,22-Oct-05,TV Ad,580
5906814,22-Oct-05,TV Ad,1210
5906796,22-Oct-05,TV Ad,0
5906790,22-Oct-05,TV Ad,0
5906786,22-Oct-05,TV Ad,1110
5906772,22-Oct-05,TV Ad,0
5906762,22-Oct-05,TV Ad,0
5906756,22-Oct-05,Web,0
5906750,22-Oct-05,TV Ad,0
5906630,21-Oct-05,Sales,500
5906624,21-Oct-05,Sales,0
5906616,21-Oct-05,Sales,0
5906608,21-Oct-05,Sales,315
5906602,21-Oct-05,Sales,445
