product,division,product_category,customer,country,sales_Org,year/month,year,month,costs,discount,net_sales,revenue,sales_quantity
Air Pump,AS,ACC,Northwest Bikes,US,US West,AUG 2007,2007,8,308.00,18.48,597.52,616.00,22 
Air Pump,AS,ACC,Northwest Bikes,US,US West,MAY 2011,2011,5,308.00,19.61,634.23,653.84,22 
Air Pump,AS,ACC,Northwest Bikes,US,US West,SEP 2007,2007,9,322.00,19.32,624.68,644.00,23 
Air Pump,AS,ACC,Northwest Bikes,US,US West,JUL 2009,2009,7,322.00,19.91,643.64,663.55,23 
Air Pump,AS,ACC,Northwest Bikes,US,US West,JUL 2010,2010,7,322.00,20.21,653.23,673.44,23 
Air Pump,AS,ACC,Northwest Bikes,US,US West,APR 2008,2008,4,378.00,23.02,744.32,767.34,27 
Air Pump,AS,ACC,Northwest Bikes,US,US West,APR 2010,2010,4,392.00,24.60,795.24,819.84,28 
Air Pump,AS,ACC,Northwest Bikes,US,US West,JUL 2008,2008,7,406.00,24.73,799.45,824.18,29 
Air Pump,AS,ACC,Northwest Bikes,US,US West,JUL 2007,2007,7,420.00,25.20,814.80,840.00,30 
Air Pump,AS,ACC,Northwest Bikes,US,US West,MAY 2009,2009,5,448.00,27.70,895.50,923.20,32 
Air Pump,AS,ACC,Northwest Bikes,US,US West,MAY 2010,2010,5,462.00,28.99,937.25,966.24,33 
Air Pump,AS,ACC,Northwest Bikes,US,US West,JUN 2011,2011,6,574.00,36.55,1181.97,1218.52,41 
Air Pump,AS,ACC,Northwest Bikes,US,US West,JUN 2008,2008,6,602.00,36.66,1185.40,1222.06,43 
Air Pump,AS,ACC,Northwest Bikes,US,US West,MAY 2008,2008,5,630.00,38.37,1240.53,1278.90,45 
Air Pump,AS,ACC,Northwest Bikes,US,US West,JUN 2007,2007,6,882.00,52.92,1711.08,1764.00,63 
City Bike Max,BI,TRE,Northwest Bikes,US,US West,JUL 2007,2007,7,700.00,45.00,1455.00,1500.00,1 
City Bike Max,BI,TRE,Northwest Bikes,US,US West,APR 2008,2008,4,700.00,45.68,1476.82,1522.50,1 
City Bike Max,BI,TRE,Northwest Bikes,US,US West,MAY 2008,2008,5,700.00,45.68,1476.82,1522.50,1 
City Bike Max,BI,TRE,Northwest Bikes,US,US West,AUG 2008,2008,8,700.00,45.68,1476.82,1522.50,1 
City Bike Max,BI,TRE,Northwest Bikes,US,US West,MAY 2009,2009,5,700.00,46.36,1498.98,1545.34,1 
City Bike Max,BI,TRE,Northwest Bikes,US,US West,JUN 2009,2009,6,700.00,46.36,1498.98,1545.34,1 
City Bike Max,BI,TRE,Northwest Bikes,US,US West,MAY 2011,2011,5,700.00,47.76,1544.29,1592.05,1 
City Bike Max,BI,TRE,Northwest Bikes,US,US West,JUN 2007,2007,6,1400.00,90.00,2910.00,3000.00,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,DEC 2007,2007,12,1000.00,51.00,1649.00,1700.00,1 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,FEB 2010,2010,2,1000.00,53.33,1724.32,1777.65,1 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,NOV 2010,2010,11,1000.00,53.33,1724.32,1777.65,1 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JAN 2007,2007,1,2000.00,102.00,3298.00,3400.00,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,NOV 2007,2007,11,2000.00,102.00,3298.00,3400.00,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JAN 2008,2008,1,2000.00,103.53,3347.47,3451.00,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,DEC 2008,2008,12,2000.00,103.53,3347.47,3451.00,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JAN 2009,2009,1,2000.00,105.08,3397.68,3502.76,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,SEP 2009,2009,9,2000.00,105.08,3397.68,3502.76,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,DEC 2009,2009,12,2000.00,105.08,3397.68,3502.76,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JAN 2010,2010,1,2000.00,106.66,3448.64,3555.30,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,OCT 2010,2010,10,2000.00,106.66,3448.64,3555.30,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,DEC 2010,2010,12,2000.00,106.66,3448.64,3555.30,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,OCT 2011,2011,10,2000.00,108.26,3500.38,3608.64,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,NOV 2011,2011,11,2000.00,108.26,3500.38,3608.64,2 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,AUG 2008,2008,8,3000.00,155.30,5021.20,5176.50,3 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,NOV 2008,2008,11,3000.00,155.30,5021.20,5176.50,3 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,FEB 2009,2009,2,3000.00,157.62,5096.52,5254.14,3 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JAN 2011,2011,1,3000.00,162.39,5250.57,5412.96,3 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,DEC 2011,2011,12,3000.00,162.39,5250.57,5412.96,3 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,FEB 2007,2007,2,4000.00,204.00,6596.00,6800.00,4 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAR 2008,2008,3,4000.00,207.07,6694.93,6902.00,4 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,OCT 2009,2009,10,4000.00,210.17,6795.35,7005.52,4 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAR 2010,2010,3,4000.00,213.32,6897.28,7110.60,4 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,SEP 2007,2007,9,5000.00,255.00,8245.00,8500.00,5 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,OCT 2008,2008,10,5000.00,258.84,8368.66,8627.50,5 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,FEB 2011,2011,2,5000.00,270.65,8750.95,9021.60,5 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAR 2011,2011,3,5000.00,270.65,8750.95,9021.60,5 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,FEB 2008,2008,2,6000.00,310.59,10042.41,10353.00,6 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAR 2009,2009,3,6000.00,315.25,10193.03,10508.28,6 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAR 2007,2007,3,7000.00,357.00,11543.00,11900.00,7 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,OCT 2007,2007,10,7000.00,357.00,11543.00,11900.00,7 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,SEP 2008,2008,9,7000.00,362.36,11716.14,12078.50,7 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,AUG 2011,2011,8,7000.00,378.91,12251.33,12630.24,7 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,APR 2009,2009,4,9000.00,472.87,15289.55,15762.42,9 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,APR 2010,2010,4,9000.00,479.97,15518.88,15998.85,9 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUL 2010,2010,7,9000.00,479.97,15518.88,15998.85,9 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,AUG 2010,2010,8,9000.00,479.97,15518.88,15998.85,9 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,SEP 2010,2010,9,9000.00,479.97,15518.88,15998.85,9 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,APR 2007,2007,4,11000.00,561.00,18139.00,18700.00,11 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAY 2010,2010,5,11000.00,586.62,18967.53,19554.15,11 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,SEP 2011,2011,9,11000.00,595.43,19252.09,19847.52,11 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAY 2007,2007,5,12000.00,612.00,19788.00,20400.00,12 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,AUG 2007,2007,8,12000.00,612.00,19788.00,20400.00,12 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAY 2008,2008,5,12000.00,621.19,20084.81,20706.00,12 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUL 2009,2009,7,12000.00,630.49,20386.07,21016.56,12 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,AUG 2009,2009,8,12000.00,630.50,20386.06,21016.56,12 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUN 2009,2009,6,15000.00,788.12,25482.58,26270.70,15 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUL 2011,2011,7,15000.00,811.94,26252.86,27064.80,15 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUL 2008,2008,7,16000.00,828.24,26779.76,27608.00,16 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUN 2007,2007,6,17000.00,867.00,28033.00,28900.00,17 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUL 2007,2007,7,19000.00,969.00,31331.00,32300.00,19 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,APR 2011,2011,4,20000.00,1082.59,35003.81,36086.40,20 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,APR 2008,2008,4,21000.00,1087.07,35148.43,36235.50,21 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUN 2008,2008,6,21000.00,1087.07,35148.43,36235.50,21 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAY 2009,2009,5,21000.00,1103.37,35675.61,36778.98,21 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUN 2010,2010,6,23000.00,1226.58,39659.37,40885.95,23 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,MAY 2011,2011,5,24000.00,1299.11,42004.57,43303.68,24 
Deluxe Road Bike (Shimano),BI,ROB,Northwest Bikes,US,US West,JUN 2011,2011,6,27000.00,1461.50,47255.14,48716.64,27 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JAN 2007,2007,1,950.00,49.50,1600.50,1650.00,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,FEB 2007,2007,2,950.00,49.50,1600.50,1650.00,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,MAR 2007,2007,3,950.00,49.50,1600.50,1650.00,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,OCT 2007,2007,10,950.00,49.50,1600.50,1650.00,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,NOV 2007,2007,11,950.00,49.50,1600.50,1650.00,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JAN 2008,2008,1,950.00,50.24,1624.51,1674.75,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,FEB 2008,2008,2,950.00,50.24,1624.51,1674.75,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUL 2008,2008,7,950.00,50.24,1624.51,1674.75,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,AUG 2008,2008,8,950.00,50.24,1624.51,1674.75,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,OCT 2008,2008,10,950.00,50.24,1624.51,1674.75,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUL 2009,2009,7,950.00,51.00,1648.87,1699.87,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,OCT 2009,2009,10,950.00,51.00,1648.87,1699.87,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,FEB 2010,2010,2,950.00,51.76,1673.61,1725.37,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUL 2010,2010,7,950.00,51.76,1673.61,1725.37,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,OCT 2010,2010,10,950.00,51.76,1673.61,1725.37,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,MAR 2011,2011,3,950.00,52.54,1698.71,1751.25,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,DEC 2011,2011,12,950.00,52.54,1698.71,1751.25,1 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,APR 2007,2007,4,1900.00,99.00,3201.00,3300.00,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUN 2007,2007,6,1900.00,99.00,3201.00,3300.00,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUL 2007,2007,7,1900.00,99.00,3201.00,3300.00,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUN 2008,2008,6,1900.00,100.49,3249.01,3349.50,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUN 2009,2009,6,1900.00,101.99,3297.75,3399.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,AUG 2009,2009,8,1900.00,102.00,3297.74,3399.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,SEP 2009,2009,9,1900.00,101.99,3297.75,3399.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,APR 2010,2010,4,1900.00,103.52,3347.22,3450.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,SEP 2010,2010,9,1900.00,103.52,3347.22,3450.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,OCT 2011,2011,10,1900.00,105.08,3397.42,3502.50,2 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,AUG 2007,2007,8,2850.00,148.50,4801.50,4950.00,3 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,SEP 2007,2007,9,2850.00,148.50,4801.50,4950.00,3 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,MAR 2008,2008,3,2850.00,150.73,4873.52,5024.25,3 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,SEP 2008,2008,9,2850.00,150.73,4873.52,5024.25,3 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,APR 2009,2009,4,2850.00,152.99,4946.62,5099.61,3 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,AUG 2011,2011,8,2850.00,157.61,5096.14,5253.75,3 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,SEP 2011,2011,9,2850.00,157.61,5096.14,5253.75,3 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUN 2010,2010,6,3800.00,207.04,6694.44,6901.48,4 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,AUG 2010,2010,8,3800.00,207.04,6694.44,6901.48,4 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,APR 2011,2011,4,3800.00,210.15,6794.85,7005.00,4 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUL 2011,2011,7,4750.00,262.69,8493.56,8756.25,5 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,MAY 2009,2009,5,5700.00,305.98,9893.24,10199.22,6 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,JUN 2011,2011,6,5700.00,315.23,10192.27,10507.50,6 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,APR 2008,2008,4,6650.00,351.70,11371.55,11723.25,7 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,MAY 2008,2008,5,6650.00,351.69,11371.56,11723.25,7 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,MAY 2010,2010,5,6650.00,362.33,11715.26,12077.59,7 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,MAY 2011,2011,5,7600.00,420.30,13589.70,14010.00,8 
Deluxe Road Bike (SRAM),BI,ROB,Northwest Bikes,US,US West,MAY 2007,2007,5,8550.00,445.50,14404.50,14850.00,9 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,FEB 2007,2007,2,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JAN 2008,2008,1,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,FEB 2008,2008,2,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,APR 2008,2008,4,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,SEP 2008,2008,9,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,OCT 2008,2008,10,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,AUG 2010,2010,8,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,OCT 2010,2010,10,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,DEC 2010,2010,12,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JAN 2011,2011,1,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,MAR 2011,2011,3,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUL 2011,2011,7,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,AUG 2011,2011,8,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,OCT 2011,2011,10,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,NOV 2011,2011,11,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,DEC 2011,2011,12,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,MAR 2007,2007,3,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUL 2007,2007,7,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,OCT 2007,2007,10,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,MAR 2008,2008,3,2800.00,182.70,5907.30,6090.00,2 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,APR 2009,2009,4,2800.00,185.44,5995.92,6181.36,2 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,MAY 2009,2009,5,2800.00,185.44,5995.92,6181.36,2 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,SEP 2009,2009,9,2800.00,185.44,5995.92,6181.36,2 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,MAR 2010,2010,3,2800.00,188.22,6085.86,6274.08,2 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,APR 2007,2007,4,4200.00,270.00,8730.00,9000.00,3 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUL 2008,2008,7,4200.00,274.05,8860.95,9135.00,3 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,AUG 2009,2009,8,4200.00,278.16,8993.88,9272.04,3 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,SEP 2010,2010,9,4200.00,282.33,9128.79,9411.12,3 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,MAY 2011,2011,5,4200.00,286.57,9265.70,9552.27,3 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,MAY 2007,2007,5,5600.00,360.00,11640.00,12000.00,4 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,AUG 2007,2007,8,5600.00,360.00,11640.00,12000.00,4 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,SEP 2007,2007,9,5600.00,360.00,11640.00,12000.00,4 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUN 2009,2009,6,5600.00,370.88,11991.84,12362.72,4 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUL 2009,2009,7,5600.00,370.88,11991.84,12362.72,4 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,MAY 2010,2010,5,5600.00,376.44,12171.72,12548.16,4 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUN 2010,2010,6,5600.00,376.44,12171.72,12548.16,4 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUL 2010,2010,7,5600.00,376.44,12171.72,12548.16,4 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUN 2008,2008,6,7000.00,456.75,14768.25,15225.00,5 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,AUG 2008,2008,8,7000.00,456.75,14768.25,15225.00,5 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,APR 2010,2010,4,7000.00,470.55,15214.65,15685.20,5 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,APR 2011,2011,4,8400.00,573.14,18531.40,19104.54,6 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUN 2007,2007,6,14000.00,900.00,29100.00,30000.00,10 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,MAY 2008,2008,5,14000.00,913.50,29536.50,30450.00,10 
Deluxe Touring Bike (black),BI,TOU,Northwest Bikes,US,US West,JUN 2011,2011,6,14000.00,955.22,30885.68,31840.90,10 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,JAN 2007,2007,1,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,AUG 2007,2007,8,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,DEC 2007,2007,12,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,JAN 2008,2008,1,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,FEB 2008,2008,2,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,NOV 2008,2008,11,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,MAY 2009,2009,5,1400.00,92.72,2997.96,3090.68,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,OCT 2009,2009,10,1400.00,92.72,2997.96,3090.68,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,DEC 2009,2009,12,1400.00,92.72,2997.96,3090.68,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,JAN 2010,2010,1,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,MAR 2010,2010,3,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,APR 2010,2010,4,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,MAY 2010,2010,5,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,SEP 2010,2010,9,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,DEC 2010,2010,12,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,AUG 2011,2011,8,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,SEP 2011,2011,9,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,OCT 2011,2011,10,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,NOV 2011,2011,11,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,FEB 2007,2007,2,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,MAR 2007,2007,3,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,MAR 2008,2008,3,2800.00,182.70,5907.30,6090.00,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,SEP 2008,2008,9,2800.00,182.70,5907.30,6090.00,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,OCT 2008,2008,10,2800.00,182.70,5907.30,6090.00,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,JUL 2009,2009,7,2800.00,185.44,5995.92,6181.36,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,SEP 2009,2009,9,2800.00,185.44,5995.92,6181.36,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,AUG 2010,2010,8,2800.00,188.22,6085.86,6274.08,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,OCT 2010,2010,10,2800.00,188.22,6085.86,6274.08,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,MAR 2011,2011,3,2800.00,191.04,6177.14,6368.18,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,MAY 2011,2011,5,2800.00,191.05,6177.13,6368.18,2 
Deluxe Touring Bike (red),BI,TOU,Northwest Bikes,US,US West,JUN 2011,2011,6,2800.00,191.05,6177.13,6368.18,2 
