customer_id,age,gender,married,spending_time,game_genre,player_type,game
4869,under 18,male,no,194,card & board,achievers,Scrabble
4870,under 18,male,no,235,family & kids,killers,ROBLOX
4871,18-34,male,no,180,action & adventure,achievers,Call of Duty
4872,18-34,female,no,163,family & kids,explorers,ROBLOX
4873,under 18,female,no,86,family & kids,socializers,Minecraft
4874,35-44,female,no,189,card & board,killers,Master Duel
4875,under 18,male,no,259,family & kids,killers,Rec Room
4876,65+,male,yes,81,family & kids,explorers,Rec Room
4877,18-34,male,yes,62,family & kids,explorers,Rec Room
4878,18-34,male,no,136,card & board,socializers,Scrabble
4879,45-54,female,no,137,action & adventure,socializers,Call of Duty
4880,55-64,male,yes,56,action & adventure,killers,Call of Duty
4881,35-44,female,no,57,family & kids,explorers,ROBLOX
4882,35-44,male,no,160,family & kids,killers,Minecraft
4883,under 18,female,no,61,action & adventure,achievers,Fortnite
4884,18-34,male,no,287,action & adventure,killers,Fortnite
4885,18-34,female,no,117,family & kids,explorers,ROBLOX
4886,65+,male,yes,27,family & kids,explorers,ROBLOX
4887,45-54,female,no,128,family & kids,socializers,ROBLOX
4888,65+,female,yes,10,card & board,socializers,Prominence Poker
4889,18-34,male,no,187,family & kids,killers,Minecraft
4890,65+,female,yes,64,family & kids,explorers,Minecraft
4891,65+,male,yes,55,family & kids,achievers,ROBLOX
4892,45-54,female,yes,64,family & kids,socializers,ROBLOX
4893,18-34,male,yes,142,family & kids,explorers,Rec Room
4894,18-34,male,no,331,card & board,killers,Prominence Poker
4895,45-54,male,no,97,action & adventure,socializers,Call of Duty
4896,18-34,female,no,240,family & kids,killers,ROBLOX
4897,under 18,female,no,135,card & board,killers,Prominence Poker
4898,35-44,female,yes,177,family & kids,achievers,Rec Room
4899,55-64,female,yes,65,card & board,achievers,Scrabble
4900,35-44,male,yes,113,action & adventure,killers,Fortnite
4901,35-44,female,no,172,card & board,socializers,Master Duel
4902,65+,male,yes,157,family & kids,socializers,ROBLOX
4903,35-44,female,no,197,card & board,socializers,Master Duel
4904,65+,male,yes,153,card & board,explorers,Master Duel
4905,55-64,male,yes,142,action & adventure,socializers,Call of Duty
4906,18-34,female,no,122,action & adventure,socializers,Grand Theft Auto V
4907,under 18,male,no,254,family & kids,explorers,Rec Room
4908,65+,female,yes,127,card & board,killers,Prominence Poker
4909,45-54,female,no,162,family & kids,explorers,Minecraft
4910,under 18,male,no,186,action & adventure,explorers,Fortnite
4911,18-34,male,no,233,action & adventure,killers,Call of Duty
4912,18-34,female,no,154,action & adventure,socializers,Grand Theft Auto V
4913,under 18,male,no,165,card & board,achievers,Master Duel
4914,35-44,male,yes,132,family & kids,achievers,Minecraft
4915,18-34,female,yes,211,card & board,socializers,Prominence Poker
4916,35-44,male,yes,152,card & board,achievers,Prominence Poker
4917,18-34,female,no,166,family & kids,socializers,Minecraft
4918,under 18,female,no,229,family & kids,socializers,Minecraft
4919,18-34,male,no,232,action & adventure,killers,Call of Duty
4920,35-44,male,yes,142,card & board,socializers,Scrabble
4921,under 18,female,no,192,card & board,killers,Prominence Poker
4922,45-54,female,yes,144,family & kids,achievers,Minecraft
4923,under 18,male,no,249,action & adventure,killers,Call of Duty
4924,55-64,male,yes,72,card & board,explorers,Prominence Poker
4925,under 18,female,no,141,action & adventure,explorers,Fortnite
4926,under 18,female,no,155,card & board,explorers,Prominence Poker
4927,18-34,male,no,174,card & board,socializers,Prominence Poker
4928,under 18,male,no,211,card & board,killers,Prominence Poker
4929,18-34,male,no,173,action & adventure,explorers,Call of Duty
4930,65+,male,yes,153,card & board,socializers,Scrabble
4931,18-34,male,yes,152,card & board,killers,Scrabble
4932,18-34,female,yes,196,card & board,killers,Prominence Poker
4933,18-34,male,yes,155,family & kids,killers,Rec Room
4934,35-44,male,no,228,card & board,achievers,Prominence Poker
4935,18-34,male,no,246,action & adventure,socializers,Call of Duty
4936,18-34,male,no,317,family & kids,socializers,Rec Room
4937,18-34,male,no,263,family & kids,achievers,Rec Room
4938,45-54,male,yes,167,family & kids,socializers,ROBLOX
4939,45-54,male,yes,124,family & kids,killers,Minecraft
4940,18-34,male,no,161,action & adventure,achievers,Call of Duty
4941,45-54,female,yes,117,card & board,socializers,Scrabble
4942,65+,female,yes,10,action & adventure,socializers,Call of Duty
4943,65+,male,yes,95,card & board,killers,Scrabble
4944,18-34,female,yes,186,action & adventure,explorers,Grand Theft Auto V
4945,55-64,male,yes,144,action & adventure,socializers,Fortnite
4946,35-44,female,yes,55,action & adventure,killers,Call of Duty
4947,18-34,female,yes,99,card & board,socializers,Master Duel
4948,45-54,male,no,138,card & board,socializers,Scrabble
4949,45-54,male,yes,111,family & kids,socializers,Rec Room
4950,under 18,male,no,235,card & board,achievers,Scrabble
4951,18-34,female,no,139,card & board,socializers,Prominence Poker
4952,18-34,male,no,201,card & board,achievers,Master Duel
4953,under 18,male,no,113,family & kids,socializers,ROBLOX
4954,under 18,female,no,199,family & kids,achievers,ROBLOX
4955,45-54,male,no,46,action & adventure,explorers,Call of Duty
4956,45-54,male,no,176,card & board,socializers,Prominence Poker
4957,65+,male,yes,48,family & kids,achievers,Minecraft
4958,45-54,female,no,32,action & adventure,socializers,Call of Duty
4959,under 18,female,no,99,family & kids,socializers,Minecraft
4960,18-34,male,yes,309,card & board,explorers,Master Duel
4961,35-44,male,yes,170,action & adventure,explorers,Grand Theft Auto V
4962,55-64,female,yes,108,family & kids,explorers,ROBLOX
4963,under 18,female,no,161,family & kids,achievers,Minecraft
4964,under 18,male,no,210,family & kids,achievers,ROBLOX
4965,18-34,female,yes,93,card & board,killers,Prominence Poker
4966,under 18,male,no,211,family & kids,explorers,Minecraft
4967,35-44,female,no,197,family & kids,socializers,ROBLOX
4968,18-34,male,yes,146,action & adventure,achievers,Call of Duty
4969,35-44,male,yes,292,card & board,achievers,Prominence Poker
4970,35-44,female,yes,241,family & kids,explorers,ROBLOX
4971,18-34,female,no,187,family & kids,socializers,ROBLOX
4972,55-64,female,yes,137,card & board,explorers,Prominence Poker
4973,under 18,male,no,230,action & adventure,killers,Call of Duty
4974,55-64,male,yes,99,family & kids,socializers,Minecraft
4975,18-34,female,yes,72,action & adventure,explorers,Grand Theft Auto V
4976,35-44,female,yes,100,family & kids,socializers,Minecraft
4977,18-34,female,yes,207,action & adventure,socializers,Fortnite
4978,18-34,female,yes,158,card & board,socializers,Master Duel
4979,under 18,female,no,159,family & kids,explorers,ROBLOX
4980,18-34,male,no,249,action & adventure,achievers,Fortnite
4981,45-54,male,yes,143,action & adventure,socializers,Call of Duty
4982,45-54,male,no,177,card & board,achievers,Scrabble
4983,under 18,female,no,230,card & board,explorers,Master Duel
4984,65+,male,yes,160,family & kids,socializers,Minecraft
4985,under 18,female,no,217,family & kids,socializers,Minecraft
4986,18-34,male,no,172,family & kids,killers,Rec Room
4987,under 18,male,no,259,card & board,achievers,Master Duel
4988,under 18,male,no,254,card & board,killers,Prominence Poker
4989,45-54,male,yes,123,family & kids,socializers,Minecraft
4990,35-44,male,no,237,action & adventure,socializers,Fortnite
4991,18-34,female,yes,63,action & adventure,socializers,Grand Theft Auto V
4992,18-34,female,yes,175,card & board,explorers,Prominence Poker
4993,18-34,female,no,151,family & kids,achievers,Rec Room
4994,18-34,male,no,233,action & adventure,socializers,Call of Duty
4995,35-44,male,yes,119,family & kids,killers,ROBLOX
4996,35-44,female,yes,10,action & adventure,achievers,Call of Duty
4997,45-54,female,no,118,action & adventure,socializers,Fortnite
4998,18-34,male,yes,140,card & board,achievers,Scrabble
4999,45-54,male,no,179,action & adventure,explorers,Call of Duty
5000,under 18,female,no,159,family & kids,killers,Minecraft
5001,35-44,male,yes,243,action & adventure,killers,Call of Duty
5002,35-44,male,yes,160,action & adventure,achievers,Fortnite
5003,under 18,male,no,208,family & kids,achievers,ROBLOX
5004,65+,female,yes,107,family & kids,killers,ROBLOX
5005,18-34,female,no,146,card & board,socializers,Prominence Poker
5006,under 18,female,no,107,card & board,killers,Scrabble
5007,18-34,female,yes,157,action & adventure,killers,Call of Duty
5008,35-44,male,yes,135,action & adventure,socializers,Call of Duty
5009,45-54,male,no,196,family & kids,socializers,ROBLOX
5010,35-44,female,no,200,action & adventure,explorers,Fortnite
5011,45-54,male,no,77,action & adventure,socializers,Grand Theft Auto V
5012,18-34,male,yes,174,family & kids,explorers,ROBLOX
5013,45-54,female,no,83,action & adventure,socializers,Call of Duty
5014,under 18,female,no,85,card & board,explorers,Scrabble
5015,18-34,female,no,155,family & kids,explorers,Rec Room
5016,under 18,female,no,114,card & board,killers,Prominence Poker
5017,under 18,male,no,252,card & board,socializers,Master Duel
5018,18-34,male,yes,274,family & kids,killers,ROBLOX
5019,under 18,female,no,74,card & board,socializers,Prominence Poker
5020,45-54,female,yes,108,card & board,socializers,Master Duel
5021,under 18,female,no,198,family & kids,achievers,Minecraft
5022,35-44,female,no,284,action & adventure,killers,Fortnite
5023,35-44,female,yes,64,family & kids,killers,Minecraft
5024,under 18,male,no,221,family & kids,socializers,Minecraft
5025,35-44,male,no,147,action & adventure,killers,Call of Duty
5026,under 18,male,no,264,card & board,socializers,Master Duel
5027,35-44,male,yes,115,family & kids,killers,Rec Room
5028,55-64,male,yes,64,action & adventure,explorers,Call of Duty
5029,65+,female,yes,52,card & board,socializers,Scrabble
5030,18-34,male,no,263,action & adventure,killers,Call of Duty
5031,under 18,female,no,195,card & board,socializers,Scrabble
5032,55-64,male,yes,149,action & adventure,explorers,Call of Duty
5033,65+,female,yes,109,action & adventure,achievers,Call of Duty
5034,18-34,male,no,190,action & adventure,killers,Fortnite
5035,18-34,female,yes,119,card & board,achievers,Scrabble
5036,35-44,male,yes,129,family & kids,explorers,ROBLOX
5037,45-54,female,no,122,card & board,achievers,Scrabble
5038,18-34,male,no,255,card & board,socializers,Master Duel
5039,18-34,male,no,257,family & kids,explorers,ROBLOX
5040,under 18,female,no,119,card & board,achievers,Master Duel
5041,under 18,male,no,192,card & board,explorers,Scrabble
5042,under 18,male,no,183,card & board,achievers,Master Duel
5043,under 18,male,no,242,family & kids,achievers,Rec Room
5044,55-64,male,yes,89,family & kids,socializers,Minecraft
5045,18-34,female,yes,131,card & board,socializers,Prominence Poker
5046,18-34,female,no,133,card & board,socializers,Master Duel
5047,45-54,male,yes,39,action & adventure,socializers,Call of Duty
5048,18-34,male,no,328,action & adventure,killers,Call of Duty
5049,45-54,male,no,109,action & adventure,explorers,Grand Theft Auto V
5050,45-54,male,yes,168,card & board,explorers,Scrabble
5051,18-34,female,yes,164,card & board,killers,Master Duel
5052,55-64,male,yes,152,card & board,achievers,Scrabble
5053,18-34,male,yes,105,family & kids,achievers,Minecraft
5054,under 18,male,no,182,action & adventure,killers,Fortnite
5055,18-34,male,no,252,action & adventure,killers,Grand Theft Auto V
5056,65+,female,yes,35,family & kids,killers,ROBLOX
5057,under 18,female,no,101,family & kids,achievers,Rec Room
5058,55-64,female,yes,116,family & kids,socializers,ROBLOX
5059,35-44,female,yes,152,family & kids,socializers,Rec Room
5060,45-54,male,no,59,card & board,socializers,Scrabble
5061,35-44,female,no,110,card & board,socializers,Scrabble
5062,35-44,male,no,201,family & kids,achievers,Rec Room
5063,35-44,male,no,196,action & adventure,killers,Call of Duty
5064,under 18,male,no,117,action & adventure,killers,Call of Duty
5065,18-34,male,no,197,family & kids,explorers,ROBLOX
5066,65+,female,yes,104,card & board,socializers,Prominence Poker
5067,18-34,female,yes,159,family & kids,achievers,Minecraft
5068,35-44,male,no,162,family & kids,killers,Minecraft
5069,under 18,male,no,268,family & kids,killers,ROBLOX
5070,55-64,female,yes,16,family & kids,explorers,Minecraft
5071,18-34,female,yes,95,family & kids,socializers,ROBLOX
5072,45-54,female,no,25,card & board,achievers,Master Duel
5073,18-34,female,yes,35,card & board,killers,Prominence Poker
5074,18-34,male,no,247,family & kids,killers,ROBLOX
5075,under 18,male,no,259,card & board,socializers,Scrabble
5076,35-44,female,no,80,family & kids,explorers,Minecraft
5077,under 18,male,no,220,action & adventure,explorers,Fortnite
5078,18-34,male,no,305,family & kids,killers,Minecraft
5079,under 18,male,no,269,action & adventure,killers,Call of Duty
5080,under 18,male,no,172,action & adventure,socializers,Call of Duty
5081,45-54,male,no,112,family & kids,achievers,Rec Room
5082,35-44,female,no,147,card & board,explorers,Scrabble
5083,under 18,male,no,163,family & kids,achievers,Rec Room
5084,65+,male,yes,55,family & kids,explorers,ROBLOX
5085,18-34,female,no,145,action & adventure,achievers,Call of Duty
5086,18-34,female,no,250,card & board,explorers,Prominence Poker
5087,under 18,male,no,302,card & board,killers,Master Duel
5088,18-34,male,no,162,family & kids,achievers,Rec Room
5089,55-64,female,yes,114,family & kids,explorers,Rec Room
5090,45-54,male,no,136,card & board,socializers,Scrabble
5091,55-64,male,yes,62,card & board,explorers,Prominence Poker
5092,35-44,male,no,167,action & adventure,killers,Grand Theft Auto V
5093,18-34,male,yes,211,family & kids,explorers,Rec Room
5094,35-44,male,no,218,card & board,achievers,Scrabble
5095,18-34,male,no,203,action & adventure,killers,Fortnite
5096,under 18,female,no,223,card & board,explorers,Master Duel
5097,45-54,male,yes,66,action & adventure,achievers,Call of Duty
5098,18-34,female,no,148,card & board,achievers,Prominence Poker
5099,45-54,male,no,257,family & kids,socializers,ROBLOX
5100,under 18,male,no,210,action & adventure,socializers,Call of Duty
5101,under 18,male,no,252,card & board,achievers,Master Duel
5102,35-44,male,no,153,card & board,socializers,Prominence Poker
5103,under 18,male,no,288,action & adventure,killers,Fortnite
5104,18-34,male,yes,193,action & adventure,killers,Grand Theft Auto V
5105,under 18,male,no,113,card & board,killers,Prominence Poker
5106,55-64,male,yes,27,family & kids,explorers,Minecraft
5107,65+,male,yes,137,card & board,socializers,Master Duel
5108,under 18,male,no,158,card & board,killers,Master Duel
5109,18-34,male,no,162,action & adventure,explorers,Fortnite
5110,under 18,female,no,153,action & adventure,killers,Grand Theft Auto V
